id,date,content,username,displayname,followers,retweet_count,like_count,reply_count,quote_count,year,month,day,hour,minute,word_count,is_retweet,has_media,industry,tweet_style,hashtag_count,url_count
770197002,2019-03-04 19:53:00,Great conversation today about innovation and the future.,elonmusk,Elon Musk,150000000,117,395,12,3,2019,3,4,19,53,9,False,False,Tech,erratic,0,1
231563336,2019-03-04 22:02:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,1023,5196,392,117,2019,3,4,22,2,22,False,False,Science,professional,0,0
796398990,2019-03-05 08:55:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,857,4996,287,86,2019,3,5,8,55,24,False,False,Politics,thoughtful,3,0
188607173,2019-03-05 22:16:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,1133,4753,297,89,2019,3,5,22,16,21,False,False,Politics,thoughtful,0,0
564483433,2019-03-06 08:26:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,823,3502,116,34,2019,3,6,8,26,25,False,False,Politics,thoughtful,0,1
302974545,2019-03-06 09:23:00,This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,788,4611,169,50,2019,3,6,9,23,19,False,False,Tech,erratic,1,0
463636272,2019-03-07 06:16:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,512,3045,241,72,2019,3,7,6,16,20,False,False,Science,professional,1,0
638918805,2019-03-07 13:14:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,759,5943,319,95,2019,3,7,13,14,23,False,False,Tech,informative,0,0
29055845,2019-03-08 01:30:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,855,3577,124,37,2019,3,8,1,30,20,False,False,Music,consistent,1,0
714956335,2019-03-08 01:56:00,Proud of what we're building. Stay tuned for updates.,elonmusk,Elon Musk,150000000,204,1297,45,13,2019,3,8,1,56,11,True,False,Tech,erratic,2,0
229285765,2019-03-08 02:00:00,Great conversation today about innovation and the future.,elonmusk,Elon Musk,150000000,191,1341,56,16,2019,3,8,2,0,13,False,False,Tech,erratic,0,0
293365082,2019-03-08 09:42:00,Proud of what we're building. Stay tuned for updates.,elonmusk,Elon Musk,150000000,240,1133,41,12,2019,3,8,9,42,7,False,False,Tech,erratic,1,0
160237015,2019-03-08 13:05:00,This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,689,4220,246,73,2019,3,8,13,5,19,False,True,Tech,erratic,2,0
721238336,2019-03-09 18:22:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,1620,5896,152,45,2019,3,9,18,22,19,False,False,Tech,informative,0,1
652427661,2019-03-09 21:23:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,611,2108,65,19,2019,3,9,21,23,25,False,True,Politics,thoughtful,0,0
719904564,2019-03-10 12:01:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,539,2177,167,50,2019,3,10,12,1,20,True,False,Tech,informative,1,0
285621133,2019-03-11 07:43:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,1441,8146,265,79,2019,3,11,7,43,29,False,True,Politics,thoughtful,1,1
422982315,2019-03-12 07:24:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,741,4758,136,40,2019,3,12,7,24,23,False,False,Politics,thoughtful,1,0
334058036,2019-03-12 11:08:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,249,2087,153,45,2019,3,12,11,8,24,False,False,Tech,informative,0,1
156154643,2019-03-12 22:30:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,500,4595,218,65,2019,3,12,22,30,28,False,False,Politics,thoughtful,1,0
422188318,2019-03-13 01:18:00,Proud of what we're building. Stay tuned for updates.,BillGates,Bill Gates,62000000,378,2401,161,48,2019,3,13,1,18,14,False,False,Tech,informative,0,0
109037734,2019-03-13 11:50:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,830,4308,219,65,2019,3,13,11,50,21,False,False,Music,consistent,1,1
454144674,2019-03-14 02:01:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,2282,13471,704,211,2019,3,14,2,1,31,False,False,Tech,erratic,1,0
642910391,2019-03-14 09:30:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,944,6121,373,111,2019,3,14,9,30,28,False,True,Politics,thoughtful,0,0
299964821,2019-03-15 07:19:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,1794,6247,495,148,2019,3,15,7,19,22,False,False,Music,consistent,0,0
49542960,2019-03-16 09:12:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,328,2745,157,47,2019,3,16,9,12,23,False,False,Tech,informative,0,1
960328556,2019-03-17 05:55:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,661,2643,164,49,2019,3,17,5,55,20,False,False,Science,professional,1,0
798061144,2019-03-17 09:18:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,241,1456,89,26,2019,3,17,9,18,22,False,False,Politics,thoughtful,0,0
594112508,2019-03-17 15:07:00,Excited to share our latest project in Tech. More soon!,elonmusk,Elon Musk,150000000,156,807,28,8,2019,3,17,15,7,11,False,False,Tech,erratic,1,0
579556519,2019-03-17 17:42:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,1741,10472,823,246,2019,3,17,17,42,43,False,False,Tech,erratic,0,0
630370840,2019-03-17 17:57:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,165,1522,69,20,2019,3,17,17,57,22,False,False,Music,consistent,0,0
813905595,2019-03-17 21:51:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,709,3357,197,59,2019,3,17,21,51,26,False,False,Politics,thoughtful,1,0
87827907,2019-03-18 05:50:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,788,5894,156,46,2019,3,18,5,50,20,False,False,Music,consistent,2,0
861435305,2019-03-18 16:01:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,625,2383,167,50,2019,3,18,16,1,15,True,False,Tech,informative,1,0
173494421,2019-03-19 00:20:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,252,2241,64,19,2019,3,19,0,20,20,False,False,Tech,informative,0,0
563548629,2019-03-19 07:49:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,921,3460,226,67,2019,3,19,7,49,23,False,False,Science,professional,0,0
288263112,2019-03-19 11:05:00,This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,400,1733,45,13,2019,3,19,11,5,19,False,False,Music,consistent,1,0
996397572,2019-03-21 01:59:00,Excited to share our latest project in Tech. More soon!,elonmusk,Elon Musk,150000000,290,1349,42,12,2019,3,21,1,59,10,False,False,Tech,erratic,1,0
380608806,2019-03-22 05:46:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,781,2731,183,54,2019,3,22,5,46,22,False,False,Music,consistent,0,0
959607844,2019-03-22 18:08:00,Proud of what we're building. Stay tuned for updates.,elonmusk,Elon Musk,150000000,545,2013,60,18,2019,3,22,18,8,12,False,False,Tech,erratic,0,0
42415419,2019-03-22 22:35:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,248,1384,39,11,2019,3,22,22,35,21,False,False,Music,consistent,0,0
590238642,2019-03-23 02:42:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,413,1848,138,41,2019,3,23,2,42,20,False,True,Music,consistent,0,0
787770936,2019-03-23 08:17:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,813,2896,213,63,2019,3,23,8,17,24,False,False,Science,professional,0,0
732582308,2019-03-23 09:04:00,Proud of what we're building. Stay tuned for updates.,elonmusk,Elon Musk,150000000,292,1041,76,22,2019,3,23,9,4,5,False,True,Tech,erratic,1,0
793494854,2019-03-23 18:10:00,Proud of what we're building. Stay tuned for updates.,elonmusk,Elon Musk,150000000,466,2022,119,35,2019,3,23,18,10,10,False,False,Tech,erratic,0,0
170488287,2019-03-24 08:48:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,1007,3900,250,75,2019,3,24,8,48,30,False,False,Politics,thoughtful,0,0
463068203,2019-03-24 18:28:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,1446,6761,519,155,2019,3,24,18,28,25,False,False,Politics,thoughtful,0,1
595648519,2019-03-24 22:01:00,Excited to share our latest project in Tech. More soon!,elonmusk,Elon Musk,150000000,155,1381,46,13,2019,3,24,22,1,11,False,False,Tech,erratic,1,0
1068601,2019-03-24 23:53:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,2489,9897,446,133,2019,3,24,23,53,46,False,False,Tech,erratic,0,0
702739635,2019-03-25 20:11:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,836,3577,127,38,2019,3,25,20,11,27,False,True,Politics,thoughtful,0,0
700015726,2019-03-26 01:10:00,Proud of what we're building. Stay tuned for updates.,elonmusk,Elon Musk,150000000,306,1281,29,8,2019,3,26,1,10,8,False,False,Tech,erratic,0,0
3210505,2019-03-26 17:14:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,401,3053,96,28,2019,3,26,17,14,15,False,False,Tech,informative,1,0
364232374,2019-03-26 19:01:00,This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,689,3352,91,27,2019,3,26,19,1,19,False,False,Politics,thoughtful,3,1
301379121,2019-03-27 14:47:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,1173,4392,280,84,2019,3,27,14,47,21,False,True,Music,consistent,0,1
44722170,2019-04-01 07:16:00,Thank you all! 🙏,elonmusk,Elon Musk,150000000,88,667,49,14,2019,4,1,7,16,3,False,True,Tech,erratic,0,1
678749106,2019-04-03 02:13:00,Great conversation today about innovation and the future.,elonmusk,Elon Musk,150000000,344,1912,60,18,2019,4,3,2,13,5,False,False,Tech,erratic,0,0
783315322,2019-04-03 02:33:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,1134,4478,130,39,2019,4,3,2,33,16,False,False,Tech,informative,0,0
568309877,2019-04-03 06:38:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,1367,5688,346,103,2019,4,3,6,38,25,False,False,Politics,thoughtful,0,0
472228767,2019-04-03 13:13:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,1172,6828,531,159,2019,4,3,13,13,24,False,False,Tech,informative,2,1
592861309,2019-04-04 04:41:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,581,3366,112,33,2019,4,4,4,41,27,False,False,Politics,thoughtful,1,1
685445525,2019-04-04 08:21:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,515,2720,116,34,2019,4,4,8,21,22,False,False,Politics,thoughtful,1,0
486792027,2019-04-06 18:30:00,This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,419,3002,217,65,2019,4,6,18,30,19,False,False,Music,consistent,0,1
223144334,2019-04-06 22:44:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,515,1969,67,20,2019,4,6,22,44,22,False,False,Tech,erratic,0,1
602643196,2019-04-07 07:44:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,1174,4253,331,99,2019,4,7,7,44,22,False,False,Music,consistent,0,0
293524610,2019-04-08 01:48:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,647,3629,288,86,2019,4,8,1,48,33,False,False,Politics,thoughtful,0,0
983255238,2019-04-08 08:01:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,382,2542,174,52,2019,4,8,8,1,20,False,False,Science,professional,1,0
206287972,2019-04-08 16:20:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,563,5437,119,35,2019,4,8,16,20,38,False,False,Tech,erratic,1,0
860845005,2019-04-09 09:52:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,415,3414,87,26,2019,4,9,9,52,15,False,False,Tech,informative,0,1
156923096,2019-04-09 14:20:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,855,3307,184,55,2019,4,9,14,20,23,False,True,Music,consistent,1,1
782799438,2019-04-09 21:00:00,This is a detailed tweet about Science. ,NASA,NASA,75000000,968,3439,159,47,2019,4,9,21,0,18,False,False,Science,professional,1,0
829066058,2019-04-09 21:21:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,676,3228,153,45,2019,4,9,21,21,17,False,False,Tech,informative,0,0
824030117,2019-04-09 22:16:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,901,4984,393,117,2019,4,9,22,16,22,False,False,Science,professional,0,0
186156430,2019-04-10 00:48:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,597,3525,202,60,2019,4,10,0,48,28,False,False,Politics,thoughtful,0,0
955829410,2019-04-10 07:53:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,964,7136,487,146,2019,4,10,7,53,23,False,False,Music,consistent,0,0
746507605,2019-04-10 08:11:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,2160,7827,276,82,2019,4,10,8,11,24,True,False,Politics,thoughtful,0,0
896408056,2019-04-10 22:04:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,438,3572,99,29,2019,4,10,22,4,21,False,False,Science,professional,1,0
878573747,2019-04-11 06:58:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,431,1913,52,15,2019,4,11,6,58,20,False,False,Tech,informative,0,0
266452322,2019-04-11 15:02:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,1060,3883,112,33,2019,4,11,15,2,20,True,True,Music,consistent,0,0
944741961,2019-04-11 21:01:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,595,3466,137,41,2019,4,11,21,1,21,False,False,Tech,informative,1,0
950616001,2019-04-11 22:56:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,1028,4450,273,81,2019,4,11,22,56,31,True,False,Tech,informative,0,0
582260930,2019-04-12 02:19:00,Proud of what we're building. Stay tuned for updates.,elonmusk,Elon Musk,150000000,242,1130,61,18,2019,4,12,2,19,5,False,False,Tech,erratic,0,0
9910025,2019-04-12 05:15:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,1179,4256,267,80,2019,4,12,5,15,26,False,False,Tech,informative,0,0
645445943,2019-04-12 08:14:00,Great conversation today about innovation and the future.,elonmusk,Elon Musk,150000000,112,805,53,15,2019,4,12,8,14,5,False,False,Tech,erratic,0,1
690831386,2019-04-12 14:54:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,1245,5015,400,120,2019,4,12,14,54,28,False,False,Politics,thoughtful,1,0
853752591,2019-04-13 00:35:00,This is a detailed tweet about Science. ,NASA,NASA,75000000,594,5232,220,66,2019,4,13,0,35,17,False,False,Science,professional,0,1
232711387,2019-04-13 09:48:00,Proud of what we're building. Stay tuned for updates.,elonmusk,Elon Musk,150000000,217,1322,94,28,2019,4,13,9,48,5,False,False,Tech,erratic,0,0
363316819,2019-04-13 15:40:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,291,1766,136,40,2019,4,13,15,40,22,False,True,Music,consistent,0,1
870829215,2019-04-13 19:48:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,439,4239,117,35,2019,4,13,19,48,20,False,False,Music,consistent,1,0
123981139,2019-04-14 10:12:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,1015,4253,112,33,2019,4,14,10,12,27,True,False,Tech,informative,0,0
611066795,2019-04-14 11:58:00,Proud of what we're building. Stay tuned for updates.,BillGates,Bill Gates,62000000,190,792,41,12,2019,4,14,11,58,13,False,False,Tech,informative,0,0
754586057,2019-04-15 02:12:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,1467,7885,596,178,2019,4,15,2,12,37,False,False,Politics,thoughtful,2,0
53944966,2019-04-15 10:22:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,381,1645,56,16,2019,4,15,10,22,15,False,True,Tech,informative,0,0
998199859,2019-04-15 17:38:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,299,2273,90,27,2019,4,15,17,38,24,True,True,Politics,thoughtful,0,0
699615119,2019-04-16 01:13:00,This is a detailed tweet about Science. ,NASA,NASA,75000000,430,2521,51,15,2019,4,16,1,13,17,False,False,Science,professional,0,0
514080434,2019-04-16 01:15:00,Great conversation today about innovation and the future.,NASA,NASA,75000000,264,1047,44,13,2019,4,16,1,15,11,True,False,Science,professional,0,0
542285612,2019-04-16 02:37:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,558,2580,100,30,2019,4,16,2,37,24,False,False,Music,consistent,1,1
412807346,2019-04-16 23:35:00,This is a detailed tweet about Science. ,NASA,NASA,75000000,366,2301,78,23,2019,4,16,23,35,17,False,False,Science,professional,0,0
900926805,2019-04-17 04:02:00,This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,151,1262,85,25,2019,4,17,4,2,19,False,False,Tech,erratic,0,0
547328688,2019-04-17 14:21:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,762,4406,227,68,2019,4,17,14,21,23,False,False,Tech,informative,0,0
597311454,2019-04-18 08:50:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,588,4234,237,71,2019,4,18,8,50,25,False,True,Music,consistent,0,0
985530251,2019-04-18 10:21:00,This is a detailed tweet about Tech. ,elonmusk,Elon Musk,150000000,924,4956,175,52,2019,4,18,10,21,15,False,True,Tech,erratic,1,0
459847955,2019-04-18 13:17:00,Excited to share our latest project in Tech. More soon!,elonmusk,Elon Musk,150000000,412,2399,106,31,2019,4,18,13,17,10,False,True,Tech,erratic,0,0
94246930,2019-04-18 21:30:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,392,3478,181,54,2019,4,18,21,30,27,False,False,Science,professional,2,0
330334451,2019-04-19 00:13:00,This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,426,1697,93,27,2019,4,19,0,13,19,False,False,Music,consistent,0,1
375258894,2019-04-19 09:38:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,161,1603,90,27,2019,4,19,9,38,24,False,False,Politics,thoughtful,0,0
925942587,2019-04-19 12:31:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,344,3290,251,75,2019,4,19,12,31,22,False,True,Tech,informative,0,0
674673475,2019-04-19 18:11:00,Excited to share our latest project in Tech. More soon!,elonmusk,Elon Musk,150000000,372,1250,56,16,2019,4,19,18,11,7,False,False,Tech,erratic,0,0
205622492,2019-04-20 04:09:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,519,1807,70,21,2019,4,20,4,9,21,False,True,Music,consistent,1,0
682609717,2019-04-21 16:03:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,1415,5971,267,80,2019,4,21,16,3,28,False,False,Politics,thoughtful,1,0
497934906,2019-04-21 18:02:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,918,4840,294,88,2019,4,21,18,2,22,False,True,Politics,thoughtful,0,1
489235771,2019-04-21 21:50:00,Proud of what we're building. Stay tuned for updates.,elonmusk,Elon Musk,150000000,192,873,40,12,2019,4,21,21,50,6,False,False,Tech,erratic,1,0
119558073,2019-04-22 02:50:00,Proud of what we're building. Stay tuned for updates.,elonmusk,Elon Musk,150000000,156,1025,33,9,2019,4,22,2,50,10,False,False,Tech,erratic,1,0
568267692,2019-04-23 10:54:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,854,3196,119,35,2019,4,23,10,54,26,False,False,Music,consistent,2,1
831386816,2019-04-23 15:58:00,This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,575,1990,157,47,2019,4,23,15,58,17,True,True,Music,consistent,0,0
694057581,2019-04-23 20:05:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,1146,6188,315,94,2019,4,23,20,5,26,False,True,Science,professional,0,1
285629064,2019-04-23 21:45:00,This is a detailed tweet about Science. This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,722,3787,275,82,2019,4,23,21,45,30,False,False,Science,professional,0,0
648995087,2019-04-24 04:02:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,347,1553,84,25,2019,4,24,4,2,20,False,False,Science,professional,0,0
761013167,2019-04-24 10:16:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,654,3624,113,33,2019,4,24,10,16,22,False,False,Politics,thoughtful,0,0
546086628,2019-04-24 20:34:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,584,4121,311,93,2019,4,24,20,34,31,False,False,Politics,thoughtful,0,0
435625168,2019-04-24 22:24:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,1179,5676,404,121,2019,4,24,22,24,30,False,False,Politics,thoughtful,0,0
103717830,2019-04-25 03:45:00,This is a detailed tweet about Science. ,NASA,NASA,75000000,955,4660,322,96,2019,4,25,3,45,19,True,False,Science,professional,0,0
438348812,2019-04-25 14:15:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,404,1730,132,39,2019,4,25,14,15,23,False,False,Science,professional,0,0
625370929,2019-04-25 19:00:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,646,4088,279,83,2019,4,25,19,0,16,False,False,Tech,informative,0,0
178094538,2019-04-26 08:43:00,Great conversation today about innovation and the future.,elonmusk,Elon Musk,150000000,85,840,40,12,2019,4,26,8,43,7,False,True,Tech,erratic,0,0
961213556,2019-04-27 11:51:00,This is a detailed tweet about Science. ,NASA,NASA,75000000,417,2605,56,16,2019,4,27,11,51,16,False,False,Science,professional,0,0
12072046,2019-05-01 04:53:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,467,3956,285,85,2019,5,1,4,53,20,False,False,Tech,informative,1,1
381352290,2019-05-01 07:27:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,647,3646,217,65,2019,5,1,7,27,21,False,True,Politics,thoughtful,0,0
914613676,2019-05-01 10:52:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,692,3728,101,30,2019,5,1,10,52,27,False,True,Science,professional,0,0
397051584,2019-05-02 01:19:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,533,3187,168,50,2019,5,2,1,19,26,False,False,Tech,informative,0,0
699034153,2019-05-02 07:41:00,This is a detailed tweet about Science. ,NASA,NASA,75000000,695,3654,186,55,2019,5,2,7,41,19,True,False,Science,professional,1,0
58640913,2019-05-02 15:28:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,1420,5450,320,96,2019,5,2,15,28,25,False,False,Politics,thoughtful,0,0
547451432,2019-05-02 15:44:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,679,2723,162,48,2019,5,2,15,44,20,False,False,Science,professional,1,0
778775012,2019-05-02 20:17:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,418,2906,174,52,2019,5,2,20,17,19,False,False,Tech,informative,0,0
609809264,2019-05-02 20:58:00,Proud of what we're building. Stay tuned for updates.,elonmusk,Elon Musk,150000000,360,1235,89,26,2019,5,2,20,58,6,False,False,Tech,erratic,1,0
33726978,2019-05-03 07:05:00,This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,144,1304,87,26,2019,5,3,7,5,19,False,False,Tech,informative,0,1
889445153,2019-05-03 22:07:00,This is a detailed tweet about Science. This is a detailed tweet about Science. ,NASA,NASA,75000000,654,2818,135,40,2019,5,3,22,7,22,False,True,Science,professional,1,0
839339341,2019-05-04 09:44:00,Great conversation today about innovation and the future.,elonmusk,Elon Musk,150000000,91,767,37,11,2019,5,4,9,44,9,False,True,Tech,erratic,0,0
719052069,2019-05-04 15:33:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,383,2051,82,24,2019,5,4,15,33,25,False,False,Music,consistent,0,0
701456267,2019-05-06 01:52:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,676,4925,372,111,2019,5,6,1,52,24,False,True,Music,consistent,0,1
982357704,2019-05-06 03:16:00,This is a detailed tweet about Music. This is a detailed tweet about Music. ,taylorswift13,Taylor Swift,95000000,1270,5137,387,116,2019,5,6,3,16,21,False,True,Music,consistent,0,0
735949340,2019-05-06 07:18:00,This is a detailed tweet about Tech. This is a detailed tweet about Tech. ,BillGates,Bill Gates,62000000,997,3942,142,42,2019,5,6,7,18,23,False,False,Tech,informative,0,0
756282924,2019-05-06 15:34:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,712,2434,73,21,2019,5,6,15,34,20,False,False,Politics,thoughtful,1,0
742729464,2019-05-06 17:21:00,This is a detailed tweet about Politics. This is a detailed tweet about Politics. This is a detailed tweet about Politics. ,BarackObama,Barack Obama,132000000,904,5038,137,41,2019,5,6,17,21,30,False,False,Politics,thoughtful,0,0
